factory_id,product_type,production_cost_per_unit,labor_hours_used,inventory_level,lead_time_days,defect_rate_percentage,market_demand_index,supply_chain_efficiency_score,profitability_flag
262,Cotton,100,1324,10997,18,0.66,53,76,1
148,Fabric,264,1699,12130,12,8.76,61,98,0
401,Cotton,50,514,6639,14,6.32,46,67,0
137,Yarn,426,1127,14252,8,2.08,75,76,0
235,Cotton,461,1049,14598,25,2.71,65,89,0
409,Yarn,172,182,10758,4,1.17,32,63,0
520,Ready-made garment,337,1828,19885,18,5.51,80,73,1
318,Yarn,249,1088,6499,21,7.14,48,82,0
447,Fabric,232,592,5574,13,6.97,95,66,1
395,Yarn,459,105,6619,23,11.55,69,40,0
133,Fabric,447,804,13583,14,3.55,65,60,0
451,Fabric,265,1852,12325,20,9.14,45,46,0
178,Cotton,289,446,7550,28,8.68,10,83,0
335,Fabric,398,633,11649,25,0.74,13,79,0
482,Yarn,117,756,11477,28,11.16,50,83,0
372,Ready-made garment,368,1054,8912,15,11.18,62,54,0
260,Yarn,131,1920,16008,20,4.76,40,53,0
274,Ready-made garment,191,550,8374,24,5.01,42,69,0
465,Fabric,460,1268,15877,19,9.84,14,91,0
407,Cotton,90,1125,17663,28,5.94,52,40,1
473,Fabric,288,1411,19146,14,9.59,20,92,0
563,Fabric,52,1017,8385,12,0.43,41,42,0
320,Ready-made garment,143,1994,5231,22,3.0,10,72,0
108,Yarn,108,1348,17923,15,1.09,52,50,1
388,Cotton,277,1053,15512,6,5.45,15,62,0
543,Cotton,456,1560,8066,19,10.25,90,80,0
212,Cotton,67,313,2780,2,6.84,20,64,0
576,Cotton,288,999,14860,6,6.24,50,43,0
304,Yarn,409,1289,18272,23,4.39,36,79,0
504,Cotton,123,472,8619,23,0.76,70,88,1
285,Ready-made garment,425,752,4008,26,9.2,85,99,0
440,Ready-made garment,381,1952,2618,11,6.85,22,71,0
296,Cotton,218,606,12747,1,11.17,44,85,0
365,Cotton,313,1082,18466,28,5.18,34,59,0
361,Yarn,209,675,14860,22,4.82,45,55,0
347,Yarn,386,432,3945,9,11.69,30,59,0
214,Cotton,218,311,3318,13,1.69,64,73,1
220,Yarn,478,388,17560,9,3.03,45,63,0
240,Fabric,255,709,10834,15,5.86,37,47,0
164,Cotton,406,265,10105,28,6.28,36,94,0
375,Yarn,58,225,6863,18,6.58,21,86,0
412,Ready-made garment,395,1280,5887,4,2.55,83,43,0
338,Cotton,353,1885,14305,22,11.12,35,69,0
401,Cotton,164,1696,13877,4,8.44,54,92,0
491,Ready-made garment,201,1155,16406,12,3.1,15,86,0
109,Ready-made garment,136,373,12683,9,3.53,98,92,1
556,Yarn,144,1424,10914,18,10.56,17,40,0
468,Ready-made garment,280,1144,611,26,4.56,84,66,1
332,Fabric,477,1647,3879,6,6.68,26,70,0
294,Cotton,235,1879,3651,17,1.45,47,52,0
494,Fabric,499,714,8145,25,3.02,86,61,0
111,Yarn,163,375,18828,17,5.0,50,46,0
493,Ready-made garment,323,1130,19384,29,7.87,24,55,0
508,Cotton,78,1982,9104,13,3.36,92,66,1
276,Ready-made garment,252,1115,12760,12,11.41,92,75,0
276,Ready-made garment,51,1578,3151,14,2.64,83,42,1
316,Yarn,127,1253,16808,8,9.35,37,83,0
110,Yarn,373,1422,10268,29,4.38,34,95,0
545,Yarn,280,196,3658,15,10.0,88,57,0
217,Yarn,147,376,4577,9,11.08,44,53,0
263,Cotton,166,1408,550,1,2.24,89,40,1
138,Fabric,159,899,15985,17,5.9,46,78,0
152,Fabric,216,1296,18053,10,1.85,36,58,0
317,Cotton,346,431,13142,23,8.47,14,42,0
305,Ready-made garment,420,304,15198,26,9.99,68,61,0
586,Cotton,386,202,6315,5,4.67,97,86,0
411,Fabric,427,1103,16525,11,4.76,75,90,0
459,Fabric,136,1748,7653,3,2.45,66,80,1
484,Cotton,71,1054,6825,25,3.68,70,89,1
155,Yarn,259,459,6431,2,3.89,69,40,1
217,Ready-made garment,354,1254,16525,22,1.87,73,46,0
487,Cotton,461,138,17772,4,3.72,41,68,0
352,Fabric,321,406,903,21,10.89,25,86,0
385,Yarn,373,983,13301,2,3.9,53,46,0
367,Ready-made garment,495,619,8476,1,3.29,96,48,0
390,Fabric,469,977,4485,9,4.62,99,92,0
432,Ready-made garment,327,145,16760,3,11.52,78,87,0
279,Yarn,188,293,7049,6,9.17,70,90,0
514,Fabric,390,1641,5628,14,2.42,80,71,0
457,Yarn,426,1693,13301,25,9.03,43,97,0
334,Cotton,281,1292,16097,1,9.19,83,83,0
442,Cotton,282,1245,19471,12,11.4,95,89,0
295,Ready-made garment,129,348,789,21,10.69,30,71,0
407,Yarn,475,1112,19112,16,1.14,28,95,0
179,Yarn,104,306,16174,20,5.45,61,55,1
234,Ready-made garment,340,214,11005,19,8.44,51,44,0
121,Ready-made garment,490,338,12870,18,11.68,48,73,0
576,Ready-made garment,83,665,12528,14,1.02,54,87,1
430,Cotton,378,1199,15093,3,4.42,98,71,0
539,Ready-made garment,382,1292,10361,14,5.91,22,77,0
324,Cotton,437,1171,10938,17,4.96,52,79,0
157,Ready-made garment,301,835,1147,13,5.47,92,58,1
192,Yarn,479,1193,765,1,4.43,80,72,0
291,Yarn,174,607,3988,29,11.65,75,68,0
202,Ready-made garment,60,254,15832,29,9.64,54,60,0
495,Ready-made garment,366,1682,11609,8,8.84,13,95,0
106,Cotton,171,560,19662,21,4.93,10,76,0
227,Fabric,84,1496,12293,2,10.58,69,90,0
154,Cotton,118,890,14638,19,1.12,59,46,1
330,Yarn,362,1325,4327,15,1.72,96,81,0
461,Ready-made garment,188,753,1142,14,11.45,56,55,0
161,Yarn,61,416,14522,14,6.8,26,52,0
339,Fabric,174,550,1316,18,1.91,95,78,1
189,Cotton,348,1761,2691,15,11.39,44,99,0
331,Yarn,196,1967,3168,10,11.7,17,76,0
556,Cotton,126,1788,12319,18,10.58,65,57,0
332,Ready-made garment,117,676,12283,20,2.86,69,49,1
453,Yarn,255,1219,8059,28,3.34,64,95,1
592,Fabric,285,1816,10622,4,4.88,16,62,0
432,Cotton,108,595,7508,7,6.95,74,62,1
538,Cotton,307,461,9220,2,11.91,34,95,0
474,Fabric,303,556,4562,9,11.47,33,79,0
391,Yarn,441,1301,13126,23,11.05,84,75,0
444,Yarn,455,228,12275,4,1.07,74,72,0
251,Cotton,292,1613,8002,12,9.09,56,84,0
527,Fabric,326,1162,19684,23,10.52,17,81,0
244,Cotton,269,1581,17814,10,4.0,54,51,1
229,Cotton,274,911,11290,11,2.63,38,59,0
240,Ready-made garment,462,972,4693,1,8.98,40,98,0
514,Yarn,150,449,12867,13,1.09,66,73,1
192,Yarn,391,744,4883,7,11.29,16,45,0
213,Ready-made garment,171,551,11586,29,1.87,40,95,0
383,Yarn,267,1503,3650,6,5.49,69,49,1
543,Yarn,124,208,3077,9,11.79,65,49,0
510,Yarn,380,1707,5380,24,11.86,41,42,0
242,Fabric,286,1331,4805,18,9.31,70,77,0
322,Ready-made garment,388,676,15451,27,10.07,70,67,0
331,Cotton,289,340,13102,3,11.61,85,54,0
562,Fabric,214,690,8560,13,11.13,73,83,0
132,Cotton,383,1211,5626,3,7.47,19,48,0
375,Ready-made garment,206,1522,18830,13,8.82,35,43,0
269,Ready-made garment,260,1813,13742,28,7.13,78,77,0
239,Ready-made garment,470,1385,2072,6,6.08,96,89,0
456,Yarn,326,677,14323,18,10.57,82,98,0
300,Fabric,265,424,17083,27,8.86,46,69,0
122,Ready-made garment,267,470,19261,2,10.32,39,77,0
555,Cotton,282,204,4568,20,1.15,11,72,0
323,Yarn,425,197,8781,17,6.92,51,51,0
467,Yarn,61,1610,17474,1,3.95,77,94,1
369,Fabric,481,195,6698,17,6.16,99,74,0
446,Fabric,132,1595,8783,5,7.36,44,51,0
252,Fabric,480,145,12349,29,10.15,19,74,0
432,Yarn,162,989,12848,9,0.38,40,81,0
184,Ready-made garment,320,130,10856,4,1.97,88,77,1
208,Cotton,244,507,17473,14,11.06,94,92,0
130,Ready-made garment,418,1498,17669,8,11.61,15,56,0
328,Cotton,190,1505,13885,23,0.67,74,72,1
339,Ready-made garment,492,815,12808,13,3.98,83,73,0
477,Fabric,173,1783,10580,6,0.12,11,58,0
462,Cotton,190,743,4545,14,9.09,18,59,0
409,Yarn,257,797,18061,9,8.18,90,65,0
488,Cotton,164,1072,1777,26,6.78,89,77,1
240,Yarn,255,800,3465,17,8.3,75,81,0
255,Ready-made garment,452,1612,8993,7,6.45,89,70,0
398,Fabric,490,1762,2844,9,2.87,68,49,0
444,Cotton,337,975,8158,15,9.05,22,89,0
470,Yarn,404,1005,13560,10,9.4,15,94,0
198,Ready-made garment,392,908,5663,14,10.25,34,47,0
146,Fabric,198,1432,8687,16,11.45,72,91,0
586,Fabric,259,698,13206,29,8.97,68,46,0
426,Fabric,161,1066,16945,2,0.65,99,81,1
521,Ready-made garment,191,732,1357,29,0.25,55,96,1
579,Ready-made garment,73,1967,18224,4,8.88,24,72,0
166,Ready-made garment,98,1939,13483,21,0.67,75,93,1
161,Fabric,337,234,17858,15,3.79,95,86,1
208,Cotton,380,427,5137,11,1.63,51,81,0
266,Yarn,414,298,18595,21,11.63,26,61,0
136,Ready-made garment,60,782,17673,11,3.8,32,74,0
218,Cotton,237,1383,1080,29,0.66,24,94,0
597,Yarn,117,223,9043,23,11.4,47,48,0
185,Fabric,494,853,2802,26,7.3,65,84,0
481,Cotton,139,1706,1573,24,0.43,43,77,0
491,Fabric,159,481,10723,13,10.0,74,58,0
564,Yarn,438,1630,8061,16,1.83,89,71,0
151,Ready-made garment,213,670,13060,9,9.63,98,73,0
190,Fabric,497,1232,18766,21,7.23,96,83,0
388,Cotton,255,1164,4845,2,2.13,43,82,0
593,Ready-made garment,81,1568,18144,2,9.03,82,52,0
436,Cotton,376,897,7547,5,5.45,25,61,0
397,Yarn,123,990,731,5,7.66,59,74,0
303,Yarn,300,1269,15263,5,10.43,78,88,0
467,Ready-made garment,499,1921,9648,14,3.12,51,80,0
337,Cotton,443,1687,5229,6,4.39,71,94,0
481,Cotton,404,275,9786,28,11.97,21,54,0
254,Cotton,70,1402,12621,16,6.1,78,54,1
339,Cotton,345,479,18186,16,6.7,96,75,1
235,Yarn,347,264,4814,8,3.43,81,71,1
506,Cotton,377,1962,17190,27,4.99,89,53,0
461,Yarn,351,1609,10715,5,6.02,93,69,0
480,Cotton,387,863,3974,13,3.1,37,98,0
468,Cotton,122,714,15758,3,2.86,39,85,0
163,Fabric,423,1688,14604,9,7.21,84,53,0
222,Fabric,90,1890,18286,4,2.2,59,67,1
353,Cotton,143,1484,14448,28,6.64,26,98,0
576,Yarn,181,272,12090,8,8.47,19,89,0
213,Cotton,148,862,19001,16,2.38,97,74,1
119,Fabric,447,1300,17291,25,8.95,20,77,0
115,Cotton,447,1172,6180,11,4.32,56,79,0
244,Fabric,102,1234,15354,23,11.91,17,90,0
307,Cotton,278,1333,13393,19,11.75,40,73,0
118,Ready-made garment,177,1883,6003,10,9.58,46,44,0
475,Cotton,261,1810,6724,27,4.11,42,63,0
491,Yarn,334,718,8105,22,11.25,18,48,0
265,Fabric,328,764,18976,7,11.99,55,50,0
137,Ready-made garment,390,958,17020,12,5.55,12,87,0
280,Fabric,208,1278,11562,23,7.38,22,59,0
448,Fabric,401,1775,9670,8,0.07,37,73,0
204,Yarn,282,1786,13607,10,0.52,61,78,1
199,Cotton,120,1396,1984,5,6.01,70,44,1
189,Yarn,254,655,6826,5,7.31,33,96,0
514,Cotton,238,1706,966,13,3.75,19,72,0
399,Ready-made garment,200,736,5433,2,1.19,51,67,1
543,Yarn,57,1787,15039,12,9.39,46,92,0
431,Yarn,381,1578,1474,11,5.03,24,75,0
500,Fabric,149,1984,13410,2,7.79,37,80,0
178,Yarn,65,1439,5687,15,7.8,46,69,0
172,Cotton,203,1944,7512,20,6.56,74,86,1
522,Yarn,206,1855,14521,7,2.14,22,66,0
525,Yarn,142,314,3151,8,7.39,68,89,0
275,Ready-made garment,311,1453,18683,3,3.87,77,81,1
495,Cotton,86,243,15463,17,9.83,65,99,0
195,Fabric,210,718,17899,20,2.32,39,50,0
444,Cotton,400,1107,6738,6,3.49,73,56,0
202,Ready-made garment,223,453,15632,22,5.28,76,97,1
501,Cotton,366,380,10148,25,8.88,29,89,0
562,Cotton,474,1445,16520,15,8.65,36,83,0
323,Yarn,67,1429,9060,13,4.05,21,71,0
105,Yarn,416,936,6547,23,6.13,50,62,0
221,Cotton,400,1969,7089,13,2.81,89,84,0
335,Cotton,65,1602,15158,12,9.24,60,57,0
526,Fabric,409,489,15465,14,2.36,89,61,0
215,Ready-made garment,484,1187,13305,9,9.83,38,67,0
262,Yarn,470,1919,1844,10,11.24,60,88,0
325,Yarn,319,364,9824,27,11.9,68,81,0
329,Yarn,408,105,8039,5,10.28,97,54,0
281,Yarn,117,1012,8364,21,2.66,40,59,0
348,Cotton,79,267,18363,5,5.0,18,71,0
417,Cotton,365,454,13725,21,1.07,79,62,0
552,Fabric,358,272,19950,20,1.97,39,95,0
309,Yarn,274,949,7591,6,0.6,99,47,1
243,Yarn,213,218,12720,12,7.69,49,92,0
491,Cotton,463,1349,19356,17,6.4,16,82,0
444,Fabric,369,273,1458,16,11.0,81,57,0
195,Cotton,63,1058,18372,18,5.56,68,75,1
481,Yarn,328,228,18817,25,7.71,20,90,0
445,Yarn,481,286,14084,22,4.82,12,62,0
343,Ready-made garment,205,1186,6227,6,9.95,13,61,0
185,Ready-made garment,171,992,5649,10,11.12,29,73,0
514,Ready-made garment,312,1397,5474,20,5.18,14,59,0
590,Fabric,219,697,3761,21,0.99,43,74,0
493,Cotton,59,309,10891,9,1.96,23,55,0
283,Yarn,221,1108,10994,2,8.65,22,40,0
220,Yarn,407,1316,13545,3,3.9,70,88,0
431,Fabric,62,849,9570,10,9.42,58,83,0
191,Yarn,262,631,6068,8,9.0,54,90,0
169,Yarn,210,1051,5268,9,8.33,62,96,0
503,Cotton,281,1305,13663,28,9.77,33,81,0
232,Ready-made garment,209,659,12386,21,9.08,72,91,0
378,Ready-made garment,176,327,5677,19,7.59,84,52,0
236,Fabric,97,665,8546,1,0.05,18,70,0
413,Ready-made garment,310,713,17754,28,6.19,72,85,1
286,Ready-made garment,110,188,7101,2,7.14,65,87,0
320,Fabric,171,1267,9397,20,11.53,86,65,0
563,Fabric,139,1783,19573,4,7.81,86,63,0
537,Ready-made garment,408,1865,10951,16,6.91,80,67,0
145,Cotton,304,914,5081,21,6.49,84,72,1
377,Fabric,139,349,12559,25,1.24,51,63,1
291,Yarn,52,324,7534,12,5.13,10,89,0
107,Fabric,329,1002,18851,2,1.61,73,42,1
478,Yarn,166,1070,9944,15,0.63,81,85,1
375,Fabric,147,772,9944,18,3.95,24,88,0
278,Fabric,211,267,5580,16,7.75,78,63,0
433,Ready-made garment,389,209,4938,21,10.4,31,85,0
138,Ready-made garment,424,1896,3628,12,9.72,29,92,0
392,Ready-made garment,347,1296,10358,18,3.54,77,96,1
277,Cotton,453,1634,13081,14,0.55,54,47,0
261,Ready-made garment,346,396,16686,26,4.83,98,83,1
430,Ready-made garment,131,342,12301,21,3.78,89,53,1
473,Fabric,407,308,10311,12,4.46,49,41,0
203,Fabric,197,1366,18228,5,6.71,55,45,1
260,Cotton,55,1377,12605,23,0.36,72,51,1
386,Yarn,427,1205,12460,4,4.45,21,75,0
222,Fabric,234,1557,18662,18,6.7,61,65,1
153,Fabric,475,1598,3603,24,5.17,16,68,0
527,Yarn,301,1666,6366,17,8.01,97,43,0
133,Cotton,74,1127,6030,16,2.23,64,69,1
341,Fabric,90,1317,3588,10,1.85,14,99,0
554,Ready-made garment,218,1179,5671,17,3.69,56,87,1
477,Cotton,52,360,4965,12,1.22,47,91,0
212,Yarn,413,1716,7093,12,2.84,52,55,0
417,Yarn,220,1689,850,27,1.04,79,95,1
122,Ready-made garment,479,479,7022,28,4.82,17,47,0
145,Ready-made garment,106,1610,14250,23,8.54,95,71,0
411,Ready-made garment,132,195,700,4,3.44,59,74,1
234,Cotton,379,1984,3052,3,0.04,87,79,0
217,Yarn,228,1459,8051,1,6.68,18,63,0
572,Ready-made garment,182,868,16707,12,8.3,22,70,0
288,Ready-made garment,135,1839,12620,29,4.7,59,84,1
230,Yarn,402,1846,16155,8,3.56,87,78,0
521,Fabric,320,1452,1551,8,5.89,44,73,0
311,Cotton,393,1619,11370,12,1.21,34,44,0
517,Fabric,143,928,15501,4,7.73,70,53,0
212,Ready-made garment,431,1761,10487,16,8.8,40,76,0
143,Cotton,405,1642,4058,2,8.46,58,75,0
227,Fabric,299,1025,8798,4,3.94,52,56,1
463,Yarn,344,1248,19437,23,10.11,54,59,0
257,Ready-made garment,247,1906,4013,4,11.36,93,40,0
372,Cotton,128,719,9960,29,3.56,16,55,0
414,Cotton,215,359,8153,11,3.15,83,82,1
493,Cotton,88,930,522,27,8.45,15,62,0
454,Cotton,357,1705,16056,3,8.5,98,50,0
439,Ready-made garment,263,649,17244,10,6.13,59,88,1
501,Ready-made garment,180,1810,5295,12,11.08,79,43,0
144,Yarn,206,799,1950,17,1.76,54,87,1
207,Yarn,431,1862,3254,9,5.73,63,83,0
318,Yarn,208,1893,17511,21,0.42,26,62,0
542,Fabric,371,808,1066,2,0.63,95,70,0
417,Yarn,276,1131,4258,22,0.64,96,70,1
414,Ready-made garment,94,662,16837,18,5.9,38,44,0
276,Fabric,250,472,11182,12,7.07,73,66,0
327,Ready-made garment,71,321,2520,6,0.04,80,68,1
290,Fabric,388,630,4030,25,7.59,29,52,0
570,Yarn,291,449,19390,18,5.88,35,84,0
259,Yarn,278,1882,12247,13,2.69,38,74,0
493,Yarn,443,130,10883,15,0.18,16,48,0
366,Fabric,287,1715,11614,1,1.87,43,89,0
457,Ready-made garment,198,1481,15474,23,7.2,14,57,0
425,Cotton,322,121,17357,8,7.91,86,54,0
478,Ready-made garment,116,1412,1105,18,7.76,15,63,0
588,Yarn,56,853,6183,20,1.84,42,70,0
289,Fabric,282,313,14169,24,10.93,52,92,0
274,Fabric,406,811,7904,12,4.93,68,86,0
389,Yarn,341,1288,4254,20,9.22,42,46,0
583,Fabric,305,239,4378,12,2.0,92,48,1
456,Yarn,116,1493,4243,25,5.65,70,98,1
244,Ready-made garment,299,1064,5347,1,6.26,27,55,0
331,Fabric,126,1443,16436,10,9.24,23,73,0
459,Cotton,463,508,10956,29,7.46,30,71,0
537,Fabric,136,537,6178,23,4.79,48,62,0
303,Yarn,301,896,6597,19,3.39,43,94,0
312,Cotton,271,112,17559,27,11.68,40,59,0
139,Yarn,462,600,4553,28,3.41,90,84,0
374,Fabric,121,1149,1209,26,1.55,16,94,0
422,Cotton,251,633,1422,27,3.61,94,75,1
181,Cotton,466,960,3899,27,3.92,80,85,0
280,Fabric,108,175,907,19,1.53,10,48,0
598,Cotton,325,465,12935,11,8.5,95,53,0
419,Ready-made garment,270,1614,17993,23,7.43,31,82,0
182,Cotton,206,1215,4092,22,3.8,96,59,1
402,Cotton,230,940,13290,3,11.92,72,52,0
361,Ready-made garment,262,986,15067,14,7.86,71,56,0
371,Yarn,178,1389,1990,18,8.44,55,61,0
299,Yarn,292,1683,15082,27,6.69,66,44,1
339,Ready-made garment,467,598,18365,27,6.62,54,75,0
501,Cotton,221,1293,1780,6,0.24,83,98,1
279,Fabric,414,1469,15310,26,9.25,85,71,0
531,Ready-made garment,319,1880,16678,23,10.93,89,68,0
270,Fabric,470,1351,5354,9,1.47,94,84,0
394,Yarn,212,798,9566,25,9.55,22,51,0
276,Ready-made garment,492,779,8555,9,6.41,77,74,0
468,Fabric,73,302,7580,27,3.42,46,43,0
495,Cotton,242,545,8561,26,11.05,99,56,0
336,Ready-made garment,415,617,6958,17,0.21,23,60,0
237,Fabric,439,231,8893,4,3.29,46,57,0
426,Ready-made garment,343,1368,16360,4,10.63,98,86,0
465,Ready-made garment,178,190,11345,26,5.77,23,78,0
410,Yarn,90,1946,18415,24,7.19,75,48,0
228,Yarn,80,1249,10081,19,9.0,75,53,0
148,Cotton,85,571,9222,16,1.78,42,93,0
263,Yarn,410,1365,16581,17,2.58,11,93,0
376,Yarn,302,601,18501,3,11.98,62,81,0
392,Yarn,487,860,12833,22,2.85,98,99,0
215,Fabric,414,486,5654,7,6.47,64,81,0
123,Ready-made garment,264,1130,15305,25,3.58,54,90,1
410,Yarn,336,1211,3871,5,10.22,46,63,0
124,Fabric,305,697,11516,21,11.54,36,52,0
490,Ready-made garment,462,1007,18256,3,1.7,99,74,0
226,Yarn,418,966,15534,12,7.21,61,55,0
333,Yarn,436,1268,11549,19,9.74,95,82,0
308,Ready-made garment,235,1574,2737,9,9.88,56,43,0
192,Fabric,110,1454,3974,3,5.29,67,42,1
193,Fabric,311,1833,4944,3,2.7,16,73,0
426,Cotton,325,1998,6258,16,4.65,22,54,0
324,Ready-made garment,160,1287,4076,25,9.01,57,70,0
554,Cotton,366,756,12054,20,11.93,37,40,0
477,Fabric,479,441,12735,13,6.65,54,40,0
379,Yarn,190,1124,9676,6,2.34,65,72,1
110,Cotton,282,1243,6174,1,0.5,97,65,1
428,Fabric,72,1702,18410,11,11.32,44,92,0
111,Fabric,128,563,1536,18,5.8,64,81,1
134,Yarn,80,1990,2730,27,8.6,46,40,0
546,Ready-made garment,53,561,17926,3,7.92,18,55,0
551,Fabric,167,1172,13150,18,10.69,12,76,0
327,Cotton,115,918,8441,11,3.19,11,91,0
319,Yarn,449,1450,11399,26,5.3,67,89,0
540,Ready-made garment,420,573,6668,15,10.96,31,74,0
240,Ready-made garment,336,987,1829,3,7.03,94,47,0
122,Ready-made garment,225,1038,4155,12,0.86,33,86,0
182,Fabric,172,467,6053,21,2.33,87,74,1
589,Ready-made garment,280,1410,14808,12,2.85,63,90,1
328,Fabric,92,1147,6041,17,11.93,26,41,0
522,Yarn,53,822,4405,1,2.69,67,83,1
443,Yarn,239,392,1580,11,10.44,67,92,0
179,Ready-made garment,353,1572,12297,23,0.94,30,57,0
452,Yarn,461,1186,17707,25,2.18,86,49,0
495,Cotton,299,667,3750,15,10.46,72,49,0
389,Cotton,193,1581,2615,9,10.79,72,84,0
554,Fabric,394,1653,5620,7,2.11,53,51,0
430,Ready-made garment,431,973,8739,11,2.76,49,78,0
258,Fabric,382,1060,18324,27,6.37,84,97,0
576,Yarn,207,1536,12427,29,0.63,75,63,1
227,Ready-made garment,114,688,1444,18,11.34,76,87,0
289,Fabric,374,359,10675,27,4.34,88,61,0
496,Ready-made garment,319,1756,3805,23,5.87,55,80,1
130,Ready-made garment,124,1007,15845,29,1.26,33,44,0
485,Fabric,467,283,2417,28,0.39,81,61,0
458,Ready-made garment,489,1171,7269,25,5.61,79,43,0
114,Yarn,78,246,12877,7,1.46,60,80,1
412,Cotton,384,1917,868,18,7.56,86,57,0
174,Cotton,287,1999,1692,15,9.53,13,69,0
133,Ready-made garment,202,1929,18270,16,0.38,40,85,0
458,Cotton,143,691,12685,15,7.35,74,72,0
295,Ready-made garment,286,1871,11694,23,9.79,39,98,0
430,Fabric,371,1532,10588,4,5.27,81,61,0
128,Yarn,164,1117,19431,24,11.52,49,99,0
293,Cotton,345,539,14968,3,1.33,23,45,0
115,Fabric,268,1581,18437,28,3.88,53,77,1
522,Yarn,295,328,19694,14,2.76,43,85,0
176,Cotton,448,1407,15276,21,11.95,48,87,0
392,Cotton,81,1696,11724,3,3.53,13,77,0
180,Yarn,69,831,611,23,4.66,97,91,1
504,Fabric,102,1468,17947,16,10.17,36,50,0
527,Fabric,255,1724,1892,15,11.16,51,85,0
223,Cotton,268,1046,18081,19,11.25,20,80,0
118,Yarn,244,1387,840,10,6.7,96,46,1
554,Fabric,354,839,5515,21,7.96,41,63,0
201,Yarn,244,477,3361,17,4.19,59,47,1
491,Yarn,394,1226,12983,4,7.29,62,51,0
176,Cotton,131,1053,14395,22,3.63,13,49,0
328,Yarn,50,699,16612,18,8.95,28,50,0
549,Yarn,216,122,13292,22,3.69,80,59,1
396,Ready-made garment,366,392,15930,10,10.55,42,77,0
302,Yarn,232,1390,6862,23,1.72,87,83,1
571,Fabric,435,1652,10232,16,6.86,86,62,0
553,Cotton,399,575,6808,24,6.25,79,61,0
160,Cotton,322,1051,4084,3,3.16,92,84,1
125,Yarn,206,550,18810,12,0.34,64,61,1
170,Yarn,422,997,4019,26,1.78,18,78,0
202,Fabric,411,384,14843,27,11.62,71,80,0
566,Ready-made garment,437,1436,8287,19,11.3,71,95,0
425,Cotton,250,1285,10097,21,1.43,57,42,1
462,Ready-made garment,241,689,8049,3,4.5,99,99,1
256,Fabric,390,221,2513,9,5.58,77,74,0
462,Cotton,348,1604,947,7,5.74,57,55,1
458,Fabric,125,1235,18604,16,3.59,36,57,0
293,Yarn,189,1362,13965,21,10.96,64,52,0
374,Fabric,355,1333,533,21,10.9,53,61,0
423,Yarn,245,1472,17380,1,0.23,80,94,1
285,Ready-made garment,110,610,1903,25,7.8,61,48,0
425,Cotton,409,101,3719,15,0.89,66,45,0
212,Cotton,356,991,8577,2,7.17,18,86,0
412,Ready-made garment,382,1838,3210,16,10.4,17,48,0
264,Yarn,403,898,14726,7,7.79,65,57,0
160,Cotton,132,728,13377,14,5.63,19,91,0
191,Fabric,383,560,6170,23,11.49,74,84,0
385,Yarn,54,1935,13464,2,8.96,81,72,0
554,Cotton,268,1981,4102,24,2.99,54,77,1
556,Fabric,461,1051,4596,24,4.64,48,90,0
252,Fabric,303,1605,2834,25,9.12,55,97,0
324,Cotton,443,1749,6616,18,0.23,26,61,0
226,Ready-made garment,137,1709,16039,1,0.77,91,72,1
292,Ready-made garment,258,1071,1779,16,10.31,76,95,0
214,Cotton,229,1364,5449,9,0.52,85,93,1
361,Fabric,257,1081,549,3,8.14,71,83,0
117,Ready-made garment,322,913,6151,26,3.83,77,68,1
109,Ready-made garment,114,153,10466,13,9.91,45,94,0
191,Ready-made garment,429,1794,4546,29,10.17,18,96,0
238,Yarn,70,1590,16949,2,11.44,44,55,0
580,Ready-made garment,487,208,7039,26,1.15,76,43,0
548,Cotton,416,379,4723,18,5.07,98,75,0
432,Cotton,226,1788,17071,2,6.89,61,49,1
456,Yarn,412,1798,5802,8,10.99,99,71,0
439,Yarn,71,1180,13365,3,3.2,37,71,0
548,Cotton,374,939,19772,17,0.86,67,53,0
151,Yarn,497,936,1166,24,2.42,92,59,0
294,Ready-made garment,85,1337,9624,2,5.95,33,57,0
565,Fabric,299,1631,5638,6,8.17,68,42,0
588,Fabric,198,1151,16337,8,8.29,46,45,0
305,Fabric,489,303,4352,26,0.9,47,57,0
386,Cotton,122,644,4640,25,9.14,34,71,0
574,Yarn,140,408,16633,17,7.92,24,48,0
500,Fabric,225,1757,14033,25,4.89,25,65,0
538,Ready-made garment,175,627,10868,24,6.85,64,84,1
465,Ready-made garment,253,1789,1117,6,9.21,13,90,0
192,Ready-made garment,451,1466,13550,12,3.15,35,81,0
519,Yarn,295,1108,14444,21,11.28,48,87,0
584,Fabric,148,1341,17676,16,1.65,66,58,1
509,Ready-made garment,320,716,12685,6,10.83,56,45,0
408,Yarn,93,1712,2944,2,8.89,99,41,0
244,Ready-made garment,271,1210,11014,27,7.93,57,67,0
185,Fabric,478,130,1850,3,0.99,58,87,0
252,Fabric,146,199,15050,9,11.03,46,59,0
101,Fabric,85,766,19159,19,3.54,47,53,0
441,Fabric,217,903,19090,29,8.95,71,72,0
488,Fabric,484,1438,2417,10,10.62,70,43,0
359,Ready-made garment,79,594,10769,23,2.93,83,92,1
263,Fabric,331,1741,1108,27,10.98,17,67,0
105,Ready-made garment,134,570,17667,29,7.34,47,76,0
599,Fabric,406,841,11621,13,7.91,45,81,0
248,Ready-made garment,170,1638,16382,20,10.97,94,69,0
304,Fabric,336,833,7566,28,6.32,65,57,1
